symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
EURBUSD,0.00000000,0.000,1.06766290,1.06740000,1.06740000,95.00000000,1.06730000,1372.40000000,1.06740000,29423.40000000,1.06740000,1.07000000,1.06640000,379433.10000000,405106.64472000,1695107580631,1695193980631,37982130,37984156,2027
EURUSDT,-0.00060000,-0.056,1.06741856,1.06750000,1.06680000,8.10000000,1.06670000,140342.30000000,1.06680000,124252.20000000,1.06740000,1.06960000,1.06600000,15600062.50000000,16651796.23723000,1695107628070,1695194028070,100962111,101009992,47882
OGNBNB,0.00000000,0.000,0.00000000,0.00038300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
OGNBTC,0.00000001,0.279,0.00000356,0.00000357,0.00000359,473.00000000,0.00000359,66490.00000000,0.00000360,1116.00000000,0.00000358,0.00000365,0.00000346,2068297.00000000,7.36888442,1695107623624,1695194023624,11953859,11956106,2248
OGNUSDT,0.00140000,1.460,0.09661580,0.09600000,0.09730000,13305.00000000,0.09730000,29650.00000000,0.09740000,62523.00000000,0.09590000,0.09900000,0.09340000,120506558.00000000,11642837.35950000,1695107632531,1695194032531,56706571,56747539,40969
DREPBNB,0.00000000,0.000,0.00000000,0.00009380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DREPBTC,-0.00000016,-1.774,0.00000887,0.00000902,0.00000886,322.00000000,0.00000880,938.00000000,0.00000886,4733.00000000,0.00000902,0.00000905,0.00000873,79332.00000000,0.70369017,1695107603235,1695194003235,5045819,5046704,886
DREPUSDT,-0.00400000,-1.653,0.24074526,0.24170000,0.23800000,10031.00000000,0.23800000,1254.00000000,0.23830000,106.00000000,0.24200000,0.24350000,0.23710000,1543597.00000000,371613.66610000,1695107384581,1695193784581,21768729,21772006,3278
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BULLBUSD,0.00000000,0.000,0.00000000,1368.56000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BEARUSDT,0.00000000,0.000,0.00000000,11.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BEARBUSD,0.00000000,0.000,0.00000000,11.14000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBULLUSDT,0.00000000,0.000,0.00000000,79.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBULLBUSD,0.00000000,0.000,0.00000000,78.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBEARUSDT,0.00000000,0.000,0.00000000,12.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBEARBUSD,0.00000000,0.000,0.00000000,12.24000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TCTBNB,0.00000000,0.000,0.00000000,0.00041860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TCTBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TCTUSDT,0.00000000,0.000,0.00000000,0.00312000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WRXBNB,0.00000000,0.000,0.00000000,0.00039800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WRXBTC,0.00000000,0.000,0.00000000,0.00000455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WRXUSDT,0.00090000,0.964,0.09379348,0.09330000,0.09430000,273.30000000,0.09430000,488.50000000,0.09440000,27.20000000,0.09340000,0.09480000,0.09250000,1478076.40000000,138633.93321000,1695107625129,1695194025129,43502713,43504917,2205
ICXBUSD,-0.00230000,-1.341,0.17115499,0.17130000,0.16920000,65.60000000,0.16890000,902.00000000,0.16930000,20363.70000000,0.17150000,0.17360000,0.16870000,52116.00000000,8919.91368000,1695107497185,1695193897185,7099508,7099658,151
BTSUSDT,-0.00003000,-0.330,0.00906992,0.00906000,0.00905000,39470.30000000,0.00904000,82957.10000000,0.00905000,254394.00000000,0.00908000,0.00916000,0.00899000,11618935.70000000,105382.79465700,1695107600666,1695194000666,18451587,18452957,1371
BTSBUSD,0.00000000,0.000,0.00000000,0.01930000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LSKUSDT,-0.00100000,-0.136,0.73898059,0.73700000,0.73500000,81.20000000,0.73400000,223.70000000,0.73500000,629.00000000,0.73600000,0.75000000,0.73200000,165149.10000000,122041.97950000,1695107572519,1695193972519,15432687,15434574,1888
BNTUSDT,0.00180000,0.441,0.41327195,0.40850000,0.41030000,1781.40000000,0.41000000,1064.70000000,0.41030000,906.80000000,0.40850000,0.41960000,0.40850000,1783287.50000000,736982.70908000,1695107629216,1695194029216,14419693,14425270,5578
BNTBUSD,-0.00270000,-0.745,0.36254864,0.36360000,0.35990000,55.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36260000,0.36600000,0.35910000,53945.90000000,19558.01291000,1691031608984,1691118008984,1451781,1451981,201
LTOBNB,0.00000000,0.000,0.00000000,0.00248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LTOBTC,-0.00000003,-1.408,0.00000212,0.00000212,0.00000210,111.00000000,0.00000210,5584.00000000,0.00000211,1244.00000000,0.00000213,0.00000214,0.00000208,69678.00000000,0.14777411,1695107264590,1695193664590,9872751,9872848,98
LTOUSDT,-0.00030000,-0.524,0.05728115,0.05730000,0.05700000,12176.00000000,0.05700000,1947.00000000,0.05710000,8183.00000000,0.05730000,0.05800000,0.05660000,2691773.00000000,154187.86060000,1695107483219,1695193883219,28015207,28016408,1202
ATOMBUSD,0.14300000,1.980,7.45697775,7.22100000,7.36700000,47.73000000,7.36400000,3.16000000,7.36700000,49.47000000,7.22400000,7.58600000,7.20900000,103677.14000000,773118.12606000,1695107630383,1695194030383,37989692,37994279,4588
DASHBUSD,0.30000000,1.175,25.63722571,25.56000000,25.83000000,2.27400000,0.00000000,0.00000000,0.00000000,0.00000000,25.53000000,25.94000000,25.32000000,469.98700000,12049.16280000,1694660412225,1694746812225,5922471,5922682,212
NEOBUSD,0.05000000,0.670,7.60500621,7.47000000,7.51000000,21.02000000,7.50000000,451.40000000,7.51000000,86.08000000,7.46000000,7.77000000,7.45000000,9772.61000000,74320.75970000,1695107630525,1695194030525,7457037,7457871,835
WAVESBUSD,0.00800000,0.516,1.56576741,1.54700000,1.55700000,11.73000000,1.55200000,193.13000000,1.55500000,3114.02000000,1.54900000,1.58200000,1.54600000,42325.48000000,66271.85721000,1695107630095,1695194030095,12602944,12603479,536
XTZBUSD,0.00400000,0.596,0.67566315,0.67200000,0.67500000,635.20000000,0.67400000,404.10000000,0.67600000,2382.00000000,0.67100000,0.68400000,0.67000000,21003.60000000,14191.35860000,1695107627556,1695194027556,11606104,11606288,185
EOSBULLUSDT,0.00000000,0.000,0.00000000,3.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
EOSBULLBUSD,0.00000000,0.000,0.00000000,3.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
EOSBEARUSDT,0.00000000,0.000,0.00000000,30.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
EOSBEARBUSD,0.00000000,0.000,0.00000000,29.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPBULLUSDT,0.00000000,0.000,0.00000000,8.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPBULLBUSD,0.00000000,0.000,0.00000000,8.78000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPBEARUSDT,0.00000000,0.000,0.00000000,548.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
XRPBEARBUSD,0.00000000,0.000,0.00000000,547.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BATBUSD,0.00220000,1.304,0.16952857,0.16850000,0.17090000,132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16870000,0.17280000,0.16730000,82819.00000000,14040.18660000,1694062809911,1694149209911,6068424,6068635,212
ENJBUSD,-0.00140000,-0.601,0.23349126,0.23270000,0.23150000,222.00000000,0.23110000,82.90000000,0.23140000,250.00000000,0.23290000,0.23720000,0.23040000,167201.00000000,39039.97241000,1695107627340,1695194027340,17725356,17725759,404
NANOBUSD,0.00000000,0.000,0.00000000,2.22500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ONTBUSD,-0.00030000,-0.179,0.17025195,0.16770000,0.16760000,410.00000000,0.16780000,260.00000000,0.16800000,588.00000000,0.16790000,0.17220000,0.16700000,354191.00000000,60301.70910000,1695107632347,1695194032347,6282045,6282613,569
RVNBUSD,0.00013000,0.857,0.01527749,0.01514000,0.01530000,851.30000000,0.01525000,7282.20000000,0.01530000,724.90000000,0.01517000,0.01542000,0.01517000,712303.90000000,10882.21905100,1695107406281,1695193806281,6822091,6822244,154
STRATBUSD,0.00000000,0.000,0.00000000,0.49150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STRATBNB,0.00000000,0.000,0.00000000,0.01900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AIONBUSD,0.00000000,0.000,0.00000000,0.07210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AIONUSDT,0.00000000,0.000,0.00000000,0.00943000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MBLBNB,0.00000000,0.000,0.00000000,0.00001202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MBLBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MBLUSDT,0.00006800,2.525,0.00276935,0.00269200,0.00276100,7090.00000000,0.00276400,15521.00000000,0.00276700,15302.00000000,0.00269300,0.00284900,0.00269100,175280337.00000000,485412.88712700,1695107618236,1695194018236,31579789,31584457,4669
COTIBNB,-0.00000220,-1.137,0.00019255,0.00019450,0.00019130,439.00000000,0.00019140,16286.00000000,0.00019240,8482.00000000,0.00019350,0.00019440,0.00019130,24125.00000000,4.64521410,1695107330401,1695193730401,2153967,2153996,30
COTIBTC,-0.00000002,-1.282,0.00000154,0.00000156,0.00000154,1067.00000000,0.00000153,48958.00000000,0.00000154,10038.00000000,0.00000156,0.00000158,0.00000152,655234.00000000,1.01093249,1695107616537,1695194016537,16128378,16129194,817
COTIUSDT,-0.00040000,-0.952,0.04187571,0.04210000,0.04160000,1435.00000000,0.04150000,739835.00000000,0.04160000,96110.00000000,0.04200000,0.04240000,0.04130000,14500652.00000000,607225.16340000,1695107631138,1695194031138,59063349,59068208,4860
ALGOBUSD,-0.00050000,-0.522,0.09679640,0.09560000,0.09520000,55.00000000,0.09520000,11683.00000000,0.09530000,5639.00000000,0.09570000,0.09790000,0.09510000,881097.00000000,85287.02140000,1695107608956,1695194008956,19405830,19407531,1702
BTTBUSD,0.00000000,0.000,0.00000000,0.00277800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
TOMOBUSD,0.02050000,1.671,1.23658965,1.23190000,1.24730000,29.90000000,1.24390000,80.30000000,1.24680000,39.50000000,1.22680000,1.24870000,1.21960000,25467.40000000,31492.72322000,1695107632436,1695194032436,4093779,4094250,472
XMRBUSD,-0.70000000,-0.476,147.28862566,146.90000000,146.30000000,0.10900000,146.20000000,4.41800000,146.40000000,11.82900000,147.00000000,148.60000000,145.90000000,466.69100000,68738.27600000,1695107628738,1695194028738,6807268,6807985,718
ZECBUSD,0.16000000,0.620,25.87490645,25.79000000,25.97000000,15.12500000,25.93000000,10.84800000,25.96000000,7.70700000,25.81000000,26.13000000,25.48000000,1568.82300000,40593.14836000,1695107627132,1695194027132,8673226,8673691,466
BNBBULLUSDT,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BNBBULLBUSD,0.00000000,0.000,0.00000000,58.37000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BNBBEARUSDT,0.00000000,0.000,0.00000000,58.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BNBBEARBUSD,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STPTBNB,0.00000000,0.000,0.00000000,0.00067000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STPTBTC,0.00000026,14.607,0.00000202,0.00000179,0.00000204,6435.00000000,0.00000204,217.00000000,0.00000205,6850.00000000,0.00000178,0.00000219,0.00000177,5717248.00000000,11.54720448,1695107608124,1695194008124,4832503,4834929,2427
STPTUSDT,0.00757000,15.850,0.05474521,0.04778000,0.05533000,2887.50000000,0.05527000,4641.30000000,0.05533000,2534.50000000,0.04776000,0.05984000,0.04764000,86466232.00000000,4733612.34815300,1695107632548,1695194032548,18326177,18364157,37981
BTCZAR,3140.00000000,0.599,528784.30316486,524390.00000000,527530.00000000,0.01013000,527182.00000000,0.01850000,527411.00000000,0.01235000,524390.00000000,534513.00000000,523681.00000000,12.85967000,6799991.63988000,1695107631932,1695194031932,1278235,1279794,1560
ETHZAR,-164.00000000,-0.512,32028.82180955,32009.00000000,31846.00000000,0.01170000,31826.00000000,0.13450000,31842.00000000,0.92350000,32010.00000000,32305.00000000,31804.00000000,86.57310000,2772834.39340000,1695107616268,1695194016268,227620,228143,524
BNBZAR,0.00000000,0.000,0.00000000,5000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
USDTZAR,-0.05000000,-0.256,19.46935361,19.62000000,19.51000000,51.00000000,19.50000000,563.00000000,19.51000000,22372.00000000,19.56000000,19.58000000,19.40000000,495925.00000000,9655339.19000000,1695107622327,1695194022327,471097,473474,2378
BUSDZAR,-0.03000000,-0.154,19.46954972,19.54000000,19.50000000,149.00000000,19.50000000,2135.00000000,19.51000000,21403.00000000,19.53000000,19.54000000,19.40000000,69734.00000000,1357689.58000000,1695107631557,1695194031557,415227,415380,154
BTCBKRW,0.00000000,0.000,0.00000000,42029197.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHBKRW,0.00000000,0.000,0.00000000,1277799.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BNBBKRW,0.00000000,0.000,0.00000000,44687.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
WTCUSDT,0.00090000,0.578,0.15582729,0.15530000,0.15650000,272.00000000,0.15610000,898.00000000,0.15650000,5671.00000000,0.15560000,0.15840000,0.15330000,1176822.00000000,183380.98540000,1695107631449,1695194031449,17115054,17117129,2076
DATABUSD,-0.00009000,-0.403,0.02229862,0.02243000,0.02224000,5092.80000000,0.02230000,4484.30000000,0.02262000,4719.40000000,0.02233000,0.02266000,0.02209000,243461.10000000,5428.84720900,1695107457451,1695193857451,7812480,7812591,112
DATAUSDT,0.00007000,0.315,0.02232900,0.02225000,0.02232000,1004.00000000,0.02231000,6658.90000000,0.02232000,585.20000000,0.02225000,0.02257000,0.02204000,5510707.20000000,123048.58125700,1695107277874,1695193677874,26440685,26443079,2395
XZCUSDT,0.00000000,0.000,0.00000000,4.44600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SOLBNB,0.00020000,0.219,0.09252097,0.09150000,0.09170000,21.21000000,0.09170000,12.60000000,0.09180000,85.51000000,0.09150000,0.09340000,0.09120000,10580.01000000,978.87281000,1695107629489,1695194029489,10367841,10369817,1977
SOLBTC,-0.00000570,-0.771,0.00073831,0.00073970,0.00073390,2.32000000,0.00073380,1.22000000,0.00073390,6.92000000,0.00073960,0.00075330,0.00073130,124798.07000000,92.14003465,1695107624033,1695194024033,74003713,74028433,24721
SOLUSDT,0.01000000,0.050,20.02861325,19.84000000,19.85000000,6.25000000,19.85000000,3132.61000000,19.86000000,4181.46000000,19.84000000,20.42000000,19.76000000,3185045.04000000,63792035.28590000,1695107632012,1695194032012,378592563,378804921,212359
SOLBUSD,0.02000000,0.101,20.02694406,19.85000000,19.86000000,125.71000000,19.85000000,153.00000000,19.86000000,468.94000000,19.84000000,20.42000000,19.77000000,293659.42000000,5881100.77560000,1695107627007,1695194027007,127523293,127542650,19358
BTCIDRT,0.00,0.000,0.00,693891182.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
BNBIDRT,0.00,0.000,0.00,4286985.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
USDTIDRT,11.00,0.071,15398.10,15393.00,15405.00,38.00000000,15394.00,168.00000000,15405.00,58813.00000000,15394.00,15408.00,15375.00,137354.00000000,2114990134.00,1695107621335,1695194021335,2929218,2929646,429
BUSDIDRT,0.00,0.000,0.00,14389.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689574598494,1689660998494,-1,-1,0
CTSIBTC,0.00000003,0.629,0.00000479,0.00000479,0.00000480,3934.00000000,0.00000478,20323.00000000,0.00000480,22153.00000000,0.00000477,0.00000483,0.00000472,1737654.00000000,8.31935749,1695107631888,1695194031888,10790303,10790937,635
CTSIUSDT,0.00120000,0.935,0.12935813,0.12850000,0.12960000,1714.00000000,0.12960000,20868.00000000,0.12970000,2281.00000000,0.12840000,0.13140000,0.12810000,7896038.00000000,1021416.68960000,1695107632102,1695194032102,40122092,40125899,3808
CTSIBNB,0.00000700,1.182,0.00059575,0.00059400,0.00059900,211.00000000,0.00059800,3677.00000000,0.00060200,188.00000000,0.00059200,0.00060500,0.00059000,91023.00000000,54.22712600,1695107631002,1695194031002,4163055,4163097,43
CTSIBUSD,0.00110000,0.858,0.12960408,0.12820000,0.12930000,1581.00000000,0.12960000,1447.00000000,0.12990000,611.00000000,0.12820000,0.13150000,0.12820000,193182.00000000,25037.17560000,1695107632132,1695194032132,8982942,8983205,264
HIVEBNB,0.00000000,0.000,0.00000000,0.00429000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
HIVEBTC,-0.00000005,-0.466,0.00001070,0.00001075,0.00001069,1997.00000000,0.00001069,244.00000000,0.00001072,173.00000000,0.00001074,0.00001082,0.00001060,128893.00000000,1.37902865,1695107594121,1695193994121,7284719,7285289,571
HIVEUSDT,0.00150000,0.520,0.29028798,0.28820000,0.28970000,89.00000000,0.28940000,851.00000000,0.28980000,98.00000000,0.28820000,0.29420000,0.28730000,717740.00000000,208351.29680000,1695107620244,1695194020244,21731277,21733883,2607
CHRBNB,0.00000330,0.717,0.00046100,0.00045990,0.00046370,800.00000000,0.00046280,4982.00000000,0.00046390,1513.00000000,0.00046040,0.00046520,0.00045480,301791.00000000,139.12496020,1695107632755,1695194032755,4782524,4782843,320
CHRBTC,-0.00000001,-0.269,0.00000370,0.00000373,0.00000371,347952.00000000,0.00000370,14343.00000000,0.00000371,2635.00000000,0.00000372,0.00000375,0.00000364,1181178.00000000,4.36640417,1695107632665,1695194032665,10975454,10976738,1285
CHRUSDT,0.00050000,0.501,0.10014299,0.09990000,0.10030000,9754.00000000,0.10030000,145.00000000,0.10040000,145140.00000000,0.09980000,0.10170000,0.09890000,21485619.00000000,2151634.08050000,1695107632785,1695194032785,73521246,73534487,13242
BTCUPUSDT,0.08800000,1.795,5.03859059,4.89900000,4.99000000,42.58000000,4.99000000,35.54000000,4.99100000,38.38000000,4.90200000,5.14900000,4.90200000,61533.82000000,310043.72648000,1695107609203,1695194009203,28692965,28699842,6878
BTCDOWNUSDT,-0.00016600,-1.928,0.00836225,0.00861100,0.00844500,1345.57000000,0.00845000,36664.72000000,0.00845400,36664.72000000,0.00861100,0.00861300,0.00816600,129998734.31000000,1087082.03993780,1695107631764,1695194031764,37634808,37649166,14359
GXSUSDT,0.00000000,0.000,0.00000000,1.79230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ARDRUSDT,0.00060000,0.943,0.06435380,0.06360000,0.06420000,1243.00000000,0.06410000,627.00000000,0.06420000,1371.00000000,0.06360000,0.06500000,0.06360000,1077909.00000000,69367.53990000,1695107595450,1695193995450,10660872,10662249,1378
ERDBUSD,0.00000000,0.000,0.00000000,0.01966100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LENDUSDT,0.00000000,0.000,0.00000000,0.51431000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
HBARBUSD,0.00030000,0.598,0.05069609,0.05010000,0.05050000,20256.00000000,0.05040000,123919.00000000,0.05050000,44320.00000000,0.05020000,0.05130000,0.05010000,3345119.00000000,169584.46770000,1695107632735,1695194032735,10783714,10784719,1006
MATICBUSD,0.01040000,1.966,0.53999903,0.52900000,0.53940000,208.40000000,0.53920000,4160.50000000,0.53940000,274.50000000,0.52900000,0.54890000,0.52900000,2653074.70000000,1432657.76965000,1695107630633,1695194030633,90107188,90113299,6112
WRXBUSD,0.00090000,0.964,0.09370828,0.09330000,0.09430000,8996.50000000,0.09410000,1062.60000000,0.09440000,480.00000000,0.09340000,0.09460000,0.09280000,252142.00000000,23627.79413000,1695107463017,1695193863017,6620746,6620942,197
ZILBUSD,0.00003000,0.184,0.01649036,0.01630000,0.01632000,5626.90000000,0.01627000,50980.50000000,0.01630000,3835.10000000,0.01629000,0.01661000,0.01623000,4659467.00000000,76836.29505300,1695107542348,1695193942348,13293642,13294126,485
MDTBNB,0.00000000,0.000,0.00000000,0.00073720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MDTBTC,0.00000005,2.994,0.00000169,0.00000166,0.00000172,979.00000000,0.00000171,23315.00000000,0.00000172,122766.00000000,0.00000167,0.00000173,0.00000165,1435968.00000000,2.42181756,1695107631231,1695194031231,5371845,5373348,1504
MDTUSDT,0.00174000,3.904,0.04566978,0.04462000,0.04631000,1766.80000000,0.04631000,651.00000000,0.04636000,2200.00000000,0.04457000,0.04683000,0.04450000,102079706.20000000,4661957.29908500,1695107632432,1695194032432,31073086,31092932,19847
STMXBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
